"createdAt","processingDuration"
"2023-07-31 09:30:15.175147","12.979398"
"2023-07-31 09:30:16.171355","15.80063"
"2023-07-31 09:30:17.179622","13.169287"
"2023-07-31 09:30:18.176356","13.630132"
"2023-07-31 09:30:19.168814","14.96185"
"2023-07-31 09:30:20.164675","14.498061"
"2023-07-31 09:30:21.209679","13.762359"
"2023-07-31 09:30:22.193097","15.01841"
"2023-07-31 09:30:23.173521","16.23806"
"2023-07-31 09:30:24.170161","12.205461"
"2023-07-31 09:30:25.172254","12.715556"
"2023-07-31 09:30:26.17377","13.255046"
"2023-07-31 09:30:27.171034","16.332763"
"2023-07-31 09:30:28.177087","19.278409"
"2023-07-31 09:30:29.170814","24.501374"
"2023-07-31 09:30:30.165118","29.062125"
"2023-07-31 09:30:31.178838","35.36942"
"2023-07-31 09:30:32.188622","12.564841"
"2023-07-31 09:30:33.175653","35.179846"
"2023-07-31 09:30:34.178533","12.520765"
"2023-07-31 09:30:35.170297","12.707402"
"2023-07-31 09:30:36.166024","38.888437"
"2023-07-31 09:30:37.160696","44.46799"
"2023-07-31 09:30:38.171778","12.33919"
"2023-07-31 09:30:39.168457","12.346079"
"2023-07-31 09:30:40.170671","34.679084"
"2023-07-31 09:30:41.178007","12.723195"
"2023-07-31 09:30:42.177801","40.398184"
"2023-07-31 09:30:43.171002","43.511931"
"2023-07-31 09:30:44.173202","13.415752"
"2023-07-31 09:30:45.1725","44.730714"
"2023-07-31 09:30:46.181432","13.172147"
"2023-07-31 09:30:47.177591","41.953178"
"2023-07-31 09:30:48.174455","12.776188"
"2023-07-31 09:30:49.165668","12.354055"
"2023-07-31 09:30:50.16764","37.170222"
"2023-07-31 09:30:51.178404","38.790617"
"2023-07-31 09:30:52.172744","36.91592"
"2023-07-31 09:30:53.169156","18.293831"
"2023-07-31 09:30:54.179725","19.60156"
"2023-07-31 09:30:55.17998","12.632268"
"2023-07-31 09:30:56.171581","33.663069"
"2023-07-31 09:30:57.180329","12.744506"
"2023-07-31 09:30:58.169698","16.658509"
"2023-07-31 09:30:59.181282","12.22664"
"2023-07-31 09:31:00.177739","11.973866"
"2023-07-31 09:31:01.177646","16.763903"
"2023-07-31 09:31:02.174045","18.366086"
"2023-07-31 09:31:03.169116","17.687967"
